time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-01-01 00:10:00,0.0,0.0,0.0,0.52,1.86
2020-01-01 01:10:00,0.0,0.0,0.0,0.11,1.86
2020-01-01 02:10:00,0.0,0.0,0.0,-0.19,1.66
2020-01-01 03:10:00,0.0,0.0,0.0,-0.6,1.59
2020-01-01 04:10:00,0.0,0.0,0.0,-1.0,1.45
2020-01-01 05:10:00,0.0,0.0,0.0,-0.81,1.31
2020-01-01 06:10:00,0.0,0.0,0.0,-1.12,1.17
2020-01-01 07:10:00,0.0,0.0,0.0,-0.99,1.24
2020-01-01 08:10:00,93.06,55.73,56.87,-0.73,1.17
2020-01-01 09:10:00,190.33,93.93,96.95,-0.51,0.9
2020-01-01 10:10:00,232.63,103.09,107.31,-0.09,0.76
2020-01-01 11:10:00,305.22,149.98,155.07999999999998,0.5,0.83
2020-01-01 12:10:00,294.54,147.37,152.17000000000002,1.08,1.03
2020-01-01 13:10:00,283.45,159.54,163.44,1.5,1.17
2020-01-01 14:10:00,211.35,136.12,138.20000000000002,1.24,1.03
2020-01-01 15:10:00,0.0,0.0,0.0,0.36,1.1
2020-01-01 16:10:00,0.0,0.0,0.0,-1.34,1.17
2020-01-01 17:10:00,0.0,0.0,0.0,-2.46,1.38
2020-01-01 18:10:00,0.0,0.0,0.0,-3.3,1.45
2020-01-01 19:10:00,0.0,0.0,0.0,-3.15,1.45
2020-01-01 20:10:00,0.0,0.0,0.0,-3.35,1.52
2020-01-01 21:10:00,0.0,0.0,0.0,-3.61,1.66
2020-01-01 22:10:00,0.0,0.0,0.0,-3.67,1.86
2020-01-01 23:10:00,0.0,0.0,0.0,-3.45,1.86
2020-01-02 00:10:00,0.0,0.0,0.0,-3.09,1.79
2020-01-02 01:10:00,0.0,0.0,0.0,-2.8,1.59
2020-01-02 02:10:00,0.0,0.0,0.0,-2.22,1.31
2020-01-02 03:10:00,0.0,0.0,0.0,-1.87,1.17
2020-01-02 04:10:00,0.0,0.0,0.0,-1.74,1.03
2020-01-02 05:10:00,0.0,0.0,0.0,-2.13,1.1
2020-01-02 06:10:00,0.0,0.0,0.0,-2.84,1.24
2020-01-02 07:10:00,0.0,0.0,0.0,-3.83,1.59
2020-01-02 08:10:00,203.19,152.13,153.62,-3.82,1.72
2020-01-02 09:10:00,460.72,333.25,337.5,-1.71,1.72
2020-01-02 10:10:00,684.77,540.61,547.14,1.04,2.14
2020-01-02 11:10:00,792.98,658.92,666.54,1.91,3.03
2020-01-02 12:10:00,753.1,619.7,626.82,2.17,3.17
2020-01-02 13:10:00,608.3,482.57,487.9,2.2,3.38
2020-01-02 14:10:00,392.26,305.68,308.35,1.52,3.31
2020-01-02 15:10:00,0.0,0.0,0.0,0.37,3.24
2020-01-02 16:10:00,0.0,0.0,0.0,-0.03,3.1
2020-01-02 17:10:00,0.0,0.0,0.0,-0.03,3.03
2020-01-02 18:10:00,0.0,0.0,0.0,0.22,2.83
2020-01-02 19:10:00,0.0,0.0,0.0,0.3,3.38
2020-01-02 20:10:00,0.0,0.0,0.0,0.74,3.45
2020-01-02 21:10:00,0.0,0.0,0.0,1.01,3.38
2020-01-02 22:10:00,0.0,0.0,0.0,1.34,3.52
2020-01-02 23:10:00,0.0,0.0,0.0,1.69,3.66
2020-01-03 00:10:00,0.0,0.0,0.0,1.95,3.93
2020-01-03 01:10:00,0.0,0.0,0.0,2.37,4.07
2020-01-03 02:10:00,0.0,0.0,0.0,2.39,4.0
2020-01-03 03:10:00,0.0,0.0,0.0,2.56,4.21
2020-01-03 04:10:00,0.0,0.0,0.0,2.63,4.48
2020-01-03 05:10:00,0.0,0.0,0.0,2.77,4.34
2020-01-03 06:10:00,0.0,0.0,0.0,2.85,4.14
2020-01-03 07:10:00,0.0,0.0,0.0,3.46,4.69
2020-01-03 08:10:00,16.76,0.0,0.56,3.87,4.97
2020-01-03 09:10:00,31.75,0.0,1.05,4.34,5.24
2020-01-03 10:10:00,50.28,0.0,1.67,4.67,5.31
2020-01-03 11:10:00,52.04,0.0,1.73,4.89,5.31
2020-01-03 12:10:00,182.1,62.94,66.89,4.87,5.17
2020-01-03 13:10:00,64.48,3.74,5.76,4.88,5.03
2020-01-03 14:10:00,13.23,0.0,0.44,5.06,5.17
2020-01-03 15:10:00,0.0,0.0,0.0,5.27,5.1
2020-01-03 16:10:00,0.0,0.0,0.0,5.39,5.17
2020-01-03 17:10:00,0.0,0.0,0.0,5.72,5.52
2020-01-03 18:10:00,0.0,0.0,0.0,5.96,5.66
2020-01-03 19:10:00,0.0,0.0,0.0,5.89,5.86
2020-01-03 20:10:00,0.0,0.0,0.0,6.18,5.79
2020-01-03 21:10:00,0.0,0.0,0.0,6.47,5.52
2020-01-03 22:10:00,0.0,0.0,0.0,5.79,5.45
2020-01-03 23:10:00,0.0,0.0,0.0,4.75,4.62
2020-01-04 00:10:00,0.0,0.0,0.0,3.84,4.07
2020-01-04 01:10:00,0.0,0.0,0.0,3.49,3.93
2020-01-04 02:10:00,0.0,0.0,0.0,3.18,4.07
2020-01-04 03:10:00,0.0,0.0,0.0,2.84,4.14
2020-01-04 04:10:00,0.0,0.0,0.0,2.45,4.21
2020-01-04 05:10:00,0.0,0.0,0.0,2.13,4.55
2020-01-04 06:10:00,0.0,0.0,0.0,2.07,4.83
2020-01-04 07:10:00,0.0,0.0,0.0,2.32,5.03
2020-01-04 08:10:00,30.74,6.79,7.58,2.32,5.17
2020-01-04 09:10:00,72.97,12.05,14.07,2.45,5.31
2020-01-04 10:10:00,57.33,0.0,1.9,2.83,5.79
2020-01-04 11:10:00,72.33,0.0,2.4,3.32,6.55
2020-01-04 12:10:00,115.28,19.76,22.950000000000003,3.69,6.97
2020-01-04 13:10:00,18.52,0.0,0.62,3.95,6.69
2020-01-04 14:10:00,100.77,46.74,48.410000000000004,4.15,6.69
2020-01-04 15:10:00,0.0,0.0,0.0,4.0,6.62
2020-01-04 16:10:00,0.0,0.0,0.0,4.12,6.07
2020-01-04 17:10:00,0.0,0.0,0.0,4.06,5.31
2020-01-04 18:10:00,0.0,0.0,0.0,3.86,4.76
2020-01-04 19:10:00,0.0,0.0,0.0,3.58,4.62
2020-01-04 20:10:00,0.0,0.0,0.0,2.88,4.21
2020-01-04 21:10:00,0.0,0.0,0.0,2.32,3.93
2020-01-04 22:10:00,0.0,0.0,0.0,2.04,3.79
2020-01-04 23:10:00,0.0,0.0,0.0,1.53,3.59
2020-01-05 00:10:00,0.0,0.0,0.0,1.34,3.31
2020-01-05 01:10:00,0.0,0.0,0.0,1.0,3.03
2020-01-05 02:10:00,0.0,0.0,0.0,0.73,2.9
2020-01-05 03:10:00,0.0,0.0,0.0,0.11,2.97
2020-01-05 04:10:00,0.0,0.0,0.0,-0.42,2.83
2020-01-05 05:10:00,0.0,0.0,0.0,-0.78,2.55
2020-01-05 06:10:00,0.0,0.0,0.0,-1.2,2.14
2020-01-05 07:10:00,0.0,0.0,0.0,-1.41,1.86
2020-01-05 08:10:00,153.85,107.36,108.74,-2.3,1.66
2020-01-05 09:10:00,170.68,79.83,82.73,-0.77,1.03
2020-01-05 10:10:00,143.3,40.43,43.86,1.19,1.1
2020-01-05 11:10:00,161.18,44.74,48.64,2.15,1.66
2020-01-05 12:10:00,293.05,147.24,152.07000000000002,2.67,1.86
2020-01-05 13:10:00,111.6,29.41,32.13,2.59,1.79
2020-01-05 14:10:00,72.11,25.54,27.029999999999998,2.71,1.93
2020-01-05 15:10:00,0.0,0.0,0.0,2.63,1.79
2020-01-05 16:10:00,0.0,0.0,0.0,2.38,1.79
2020-01-05 17:10:00,0.0,0.0,0.0,2.65,1.79
2020-01-05 18:10:00,0.0,0.0,0.0,2.84,1.79
2020-01-05 19:10:00,0.0,0.0,0.0,3.06,2.14
2020-01-05 20:10:00,0.0,0.0,0.0,3.09,2.28
2020-01-05 21:10:00,0.0,0.0,0.0,3.14,2.41
2020-01-05 22:10:00,0.0,0.0,0.0,3.3,2.62
2020-01-05 23:10:00,0.0,0.0,0.0,3.28,2.83
2020-01-06 00:10:00,0.0,0.0,0.0,3.24,2.9
2020-01-06 01:10:00,0.0,0.0,0.0,2.97,2.83
2020-01-06 02:10:00,0.0,0.0,0.0,2.96,2.69
2020-01-06 03:10:00,0.0,0.0,0.0,2.67,2.55
2020-01-06 04:10:00,0.0,0.0,0.0,2.52,2.41
2020-01-06 05:10:00,0.0,0.0,0.0,2.42,2.28
2020-01-06 06:10:00,0.0,0.0,0.0,2.3,2.0
2020-01-06 07:10:00,0.0,0.0,0.0,2.49,2.41
2020-01-06 08:10:00,18.52,0.0,0.62,2.3,2.34
2020-01-06 09:10:00,44.1,0.0,1.46,2.76,2.41
2020-01-06 10:10:00,46.75,0.0,1.55,3.21,3.24
2020-01-06 11:10:00,49.39,0.0,1.64,3.42,2.83
2020-01-06 12:10:00,58.21,0.0,1.93,3.67,2.69
2020-01-06 13:10:00,48.51,0.0,1.61,3.77,2.48
2020-01-06 14:10:00,26.46,0.0,0.88,3.58,2.07
2020-01-06 15:10:00,0.0,0.0,0.0,3.05,1.86
2020-01-06 16:10:00,0.0,0.0,0.0,2.12,1.86
2020-01-06 17:10:00,0.0,0.0,0.0,1.86,1.93
2020-01-06 18:10:00,0.0,0.0,0.0,1.46,2.0
2020-01-06 19:10:00,0.0,0.0,0.0,0.21,2.07
2020-01-06 20:10:00,0.0,0.0,0.0,-0.16,2.21
2020-01-06 21:10:00,0.0,0.0,0.0,-0.57,2.41
2020-01-06 22:10:00,0.0,0.0,0.0,-0.65,2.48
2020-01-06 23:10:00,0.0,0.0,0.0,-0.47,2.41
2020-01-07 00:10:00,0.0,0.0,0.0,-0.59,2.69
2020-01-07 01:10:00,0.0,0.0,0.0,-0.13,3.31
2020-01-07 02:10:00,0.0,0.0,0.0,-0.07,3.03
2020-01-07 03:10:00,0.0,0.0,0.0,-0.01,3.1
2020-01-07 04:10:00,0.0,0.0,0.0,0.27,3.24
2020-01-07 05:10:00,0.0,0.0,0.0,0.61,3.03
2020-01-07 06:10:00,0.0,0.0,0.0,1.17,2.97
2020-01-07 07:10:00,0.0,0.0,0.0,1.21,3.1
2020-01-07 08:10:00,123.7,78.43,79.78,1.75,3.03
2020-01-07 09:10:00,68.71,7.87,9.89,2.26,2.97
2020-01-07 10:10:00,67.92,0.0,2.26,2.87,2.76
2020-01-07 11:10:00,68.8,0.0,2.28,3.4,2.76
2020-01-07 12:10:00,54.69,0.0,1.82,3.94,3.03
2020-01-07 13:10:00,108.18,25.26,28.01,4.32,3.03
2020-01-07 14:10:00,56.8,14.8,16.18,4.49,2.76
2020-01-07 15:10:00,0.0,0.0,0.0,4.05,2.69
2020-01-07 16:10:00,0.0,0.0,0.0,3.62,2.83
2020-01-07 17:10:00,0.0,0.0,0.0,3.28,2.97
2020-01-07 18:10:00,0.0,0.0,0.0,2.89,3.03
2020-01-07 19:10:00,0.0,0.0,0.0,2.97,3.38
2020-01-07 20:10:00,0.0,0.0,0.0,2.83,3.45
2020-01-07 21:10:00,0.0,0.0,0.0,2.58,3.45
2020-01-07 22:10:00,0.0,0.0,0.0,2.8,3.66
2020-01-07 23:10:00,0.0,0.0,0.0,3.02,4.07
2020-01-08 00:10:00,0.0,0.0,0.0,3.24,4.21
2020-01-08 01:10:00,0.0,0.0,0.0,3.15,4.28
2020-01-08 02:10:00,0.0,0.0,0.0,2.9,4.21
2020-01-08 03:10:00,0.0,0.0,0.0,2.87,4.0
2020-01-08 04:10:00,0.0,0.0,0.0,2.83,4.0
2020-01-08 05:10:00,0.0,0.0,0.0,2.79,3.93
2020-01-08 06:10:00,0.0,0.0,0.0,2.92,3.86
2020-01-08 07:10:00,0.0,0.0,0.0,2.99,4.34
2020-01-08 08:10:00,19.4,0.0,0.64,3.16,4.34
2020-01-08 09:10:00,41.46,0.0,1.38,3.76,4.28
2020-01-08 10:10:00,46.75,0.0,1.55,4.33,4.21
2020-01-08 11:10:00,53.8,0.0,1.79,4.88,4.28
2020-01-08 12:10:00,57.33,0.0,1.9,5.42,4.14
2020-01-08 13:10:00,22.93,0.0,0.76,5.84,4.21
2020-01-08 14:10:00,12.35,0.0,0.41,6.12,4.07
2020-01-08 15:10:00,0.0,0.0,0.0,6.29,3.93
2020-01-08 16:10:00,0.0,0.0,0.0,6.43,3.66
2020-01-08 17:10:00,0.0,0.0,0.0,6.55,3.45
2020-01-08 18:10:00,0.0,0.0,0.0,6.69,3.24
2020-01-08 19:10:00,0.0,0.0,0.0,5.46,2.97
2020-01-08 20:10:00,0.0,0.0,0.0,5.54,2.76
2020-01-08 21:10:00,0.0,0.0,0.0,5.66,2.55
2020-01-08 22:10:00,0.0,0.0,0.0,5.77,2.28
2020-01-08 23:10:00,0.0,0.0,0.0,5.88,2.14
2020-01-09 00:10:00,0.0,0.0,0.0,5.96,1.93
2020-01-09 01:10:00,0.0,0.0,0.0,6.05,1.86
2020-01-09 02:10:00,0.0,0.0,0.0,6.12,1.86
2020-01-09 03:10:00,0.0,0.0,0.0,6.18,1.93
2020-01-09 04:10:00,0.0,0.0,0.0,6.22,2.0
2020-01-09 05:10:00,0.0,0.0,0.0,6.29,2.28
2020-01-09 06:10:00,0.0,0.0,0.0,6.43,2.69
2020-01-09 07:10:00,0.0,0.0,0.0,6.17,3.03
2020-01-09 08:10:00,56.17,25.35,26.35,6.52,3.31
2020-01-09 09:10:00,98.84,27.07,29.44,7.04,3.52
2020-01-09 10:10:00,43.22,0.0,1.44,7.62,3.86
2020-01-09 11:10:00,63.51,0.0,2.11,8.19,4.21
2020-01-09 12:10:00,36.16,0.0,1.2,8.67,4.62
2020-01-09 13:10:00,80.78,10.61,12.95,9.11,4.76
2020-01-09 14:10:00,38.22,4.76,5.87,9.42,4.69
2020-01-09 15:10:00,0.0,0.0,0.0,9.7,4.62
2020-01-09 16:10:00,0.0,0.0,0.0,9.81,4.62
2020-01-09 17:10:00,0.0,0.0,0.0,9.82,4.55
2020-01-09 18:10:00,0.0,0.0,0.0,9.72,4.41
2020-01-09 19:10:00,0.0,0.0,0.0,9.52,4.41
2020-01-09 20:10:00,0.0,0.0,0.0,9.27,4.34
2020-01-09 21:10:00,0.0,0.0,0.0,9.06,4.28
2020-01-09 22:10:00,0.0,0.0,0.0,8.91,4.21
2020-01-09 23:10:00,0.0,0.0,0.0,8.76,4.21
2020-01-10 00:10:00,0.0,0.0,0.0,8.59,4.21
2020-01-10 01:10:00,0.0,0.0,0.0,8.43,4.41
2020-01-10 02:10:00,0.0,0.0,0.0,7.98,4.55
2020-01-10 03:10:00,0.0,0.0,0.0,7.73,4.55
2020-01-10 04:10:00,0.0,0.0,0.0,7.34,4.55
2020-01-10 05:10:00,0.0,0.0,0.0,7.23,4.69
2020-01-10 06:10:00,0.0,0.0,0.0,7.14,4.62
2020-01-10 07:10:00,0.0,0.0,0.0,7.6,4.9
2020-01-10 08:10:00,73.54,37.39,38.53,7.77,4.9
2020-01-10 09:10:00,494.06,371.64,376.21,8.03,4.76
2020-01-10 10:10:00,33.52,0.0,1.11,8.39,4.34
2020-01-10 11:10:00,20.29,0.0,0.67,8.61,4.14
2020-01-10 12:10:00,178.29,56.78,60.85,8.9,5.24
2020-01-10 13:10:00,14.99,0.0,0.5,8.79,5.1
2020-01-10 14:10:00,7.94,0.0,0.26,8.57,5.1
2020-01-10 15:10:00,0.0,0.0,0.0,8.01,4.76
2020-01-10 16:10:00,0.0,0.0,0.0,7.34,4.62
2020-01-10 17:10:00,0.0,0.0,0.0,6.74,4.62
2020-01-10 18:10:00,0.0,0.0,0.0,5.87,4.69
2020-01-10 19:10:00,0.0,0.0,0.0,5.43,4.83
2020-01-10 20:10:00,0.0,0.0,0.0,4.72,4.55
2020-01-10 21:10:00,0.0,0.0,0.0,4.06,4.41
2020-01-10 22:10:00,0.0,0.0,0.0,3.76,4.28
2020-01-10 23:10:00,0.0,0.0,0.0,3.61,4.07
2020-01-11 00:10:00,0.0,0.0,0.0,3.51,3.93
2020-01-11 01:10:00,0.0,0.0,0.0,3.15,3.86
2020-01-11 02:10:00,0.0,0.0,0.0,3.21,3.66
2020-01-11 03:10:00,0.0,0.0,0.0,3.15,3.24
2020-01-11 04:10:00,0.0,0.0,0.0,2.77,3.17
2020-01-11 05:10:00,0.0,0.0,0.0,2.67,3.1
2020-01-11 06:10:00,0.0,0.0,0.0,2.18,2.55
2020-01-11 07:10:00,0.0,0.0,0.0,1.87,1.93
2020-01-11 08:10:00,170.33,116.32,117.89999999999999,1.39,2.0
2020-01-11 09:10:00,100.97,26.56,29.02,1.94,1.86
2020-01-11 10:10:00,77.06,3.23,5.6899999999999995,3.06,2.55
2020-01-11 11:10:00,741.73,580.32,588.1400000000001,3.84,2.97
2020-01-11 12:10:00,557.19,378.58,385.22999999999996,4.33,3.17
2020-01-11 13:10:00,585.44,443.46,449.22999999999996,4.5,3.59
2020-01-11 14:10:00,476.36,389.75,393.21,4.28,3.38
2020-01-11 15:10:00,0.0,0.0,0.0,3.57,3.1
2020-01-11 16:10:00,0.0,0.0,0.0,2.57,3.1
2020-01-11 17:10:00,0.0,0.0,0.0,2.11,3.31
2020-01-11 18:10:00,0.0,0.0,0.0,1.75,3.59
2020-01-11 19:10:00,0.0,0.0,0.0,1.5,3.72
2020-01-11 20:10:00,0.0,0.0,0.0,1.3,3.79
2020-01-11 21:10:00,0.0,0.0,0.0,1.18,3.72
2020-01-11 22:10:00,0.0,0.0,0.0,1.18,3.72
2020-01-11 23:10:00,0.0,0.0,0.0,1.02,3.66
2020-01-12 00:10:00,0.0,0.0,0.0,0.96,3.72
2020-01-12 01:10:00,0.0,0.0,0.0,0.71,3.72
2020-01-12 02:10:00,0.0,0.0,0.0,0.51,3.66
2020-01-12 03:10:00,0.0,0.0,0.0,0.35,3.52
2020-01-12 04:10:00,0.0,0.0,0.0,0.22,3.45
2020-01-12 05:10:00,0.0,0.0,0.0,0.13,3.45
2020-01-12 06:10:00,0.0,0.0,0.0,0.07,3.59
2020-01-12 07:10:00,0.0,0.0,0.0,-0.23,3.79
2020-01-12 08:10:00,82.41,42.06,43.32,0.0,3.93
2020-01-12 09:10:00,44.98,0.0,1.49,0.78,3.93
2020-01-12 10:10:00,71.44,0.0,2.37,1.88,4.21
2020-01-12 11:10:00,357.83,185.87,191.67000000000002,2.86,4.76
2020-01-12 12:10:00,326.31,164.43,169.85,3.59,4.9
2020-01-12 13:10:00,37.93,0.0,1.26,3.99,4.76
2020-01-12 14:10:00,133.41,63.0,65.2,4.0,4.83
2020-01-12 15:10:00,0.0,0.0,0.0,3.73,4.83
2020-01-12 16:10:00,0.0,0.0,0.0,3.81,4.97
2020-01-12 17:10:00,0.0,0.0,0.0,4.39,5.1
2020-01-12 18:10:00,0.0,0.0,0.0,4.69,5.24
2020-01-12 19:10:00,0.0,0.0,0.0,3.45,5.38
2020-01-12 20:10:00,0.0,0.0,0.0,3.7,5.31
2020-01-12 21:10:00,0.0,0.0,0.0,3.99,5.17
2020-01-12 22:10:00,0.0,0.0,0.0,4.22,5.1
2020-01-12 23:10:00,0.0,0.0,0.0,4.47,4.97
2020-01-13 00:10:00,0.0,0.0,0.0,4.66,4.69
2020-01-13 01:10:00,0.0,0.0,0.0,4.96,4.41
2020-01-13 02:10:00,0.0,0.0,0.0,4.98,4.0
2020-01-13 03:10:00,0.0,0.0,0.0,4.98,3.66
2020-01-13 04:10:00,0.0,0.0,0.0,5.03,3.38
2020-01-13 05:10:00,0.0,0.0,0.0,4.97,3.24
2020-01-13 06:10:00,0.0,0.0,0.0,4.91,3.24
2020-01-13 07:10:00,0.0,0.0,0.0,4.69,3.38
2020-01-13 08:10:00,153.77,100.18,101.76,4.65,3.45
2020-01-13 09:10:00,146.41,55.76,58.72,4.71,3.45
2020-01-13 10:10:00,81.43,3.18,5.79,5.06,3.72
2020-01-13 11:10:00,44.1,0.0,1.46,5.32,3.93
2020-01-13 12:10:00,221.13,83.05,87.67999999999999,5.45,3.93
2020-01-13 13:10:00,380.41,233.84,238.76,5.62,4.0
2020-01-13 14:10:00,396.03,295.82,299.15999999999997,5.53,3.72
2020-01-13 15:10:00,0.0,0.0,0.0,5.23,3.03
2020-01-13 16:10:00,0.0,0.0,0.0,4.9,2.83
2020-01-13 17:10:00,0.0,0.0,0.0,4.77,2.9
2020-01-13 18:10:00,0.0,0.0,0.0,4.9,3.31
2020-01-13 19:10:00,0.0,0.0,0.0,4.49,3.1
2020-01-13 20:10:00,0.0,0.0,0.0,4.51,3.59
2020-01-13 21:10:00,0.0,0.0,0.0,4.61,3.86
2020-01-13 22:10:00,0.0,0.0,0.0,4.42,3.66
2020-01-13 23:10:00,0.0,0.0,0.0,4.44,3.45
2020-01-14 00:10:00,0.0,0.0,0.0,4.51,3.52
2020-01-14 01:10:00,0.0,0.0,0.0,4.2,3.52
2020-01-14 02:10:00,0.0,0.0,0.0,4.09,3.72
2020-01-14 03:10:00,0.0,0.0,0.0,4.32,4.21
2020-01-14 04:10:00,0.0,0.0,0.0,4.81,4.62
2020-01-14 05:10:00,0.0,0.0,0.0,5.19,4.83
2020-01-14 06:10:00,0.0,0.0,0.0,5.43,5.03
2020-01-14 07:10:00,0.0,0.0,0.0,6.01,5.52
2020-01-14 08:10:00,276.4,213.67,215.63,6.28,5.72
2020-01-14 09:10:00,434.69,308.84,313.32,6.78,5.79
2020-01-14 10:10:00,160.78,47.3,51.11,7.63,5.79
2020-01-14 11:10:00,160.77,38.98,43.08,8.38,5.1
2020-01-14 12:10:00,197.56,67.07,71.46,8.76,5.59
2020-01-14 13:10:00,146.97,46.91,50.25,9.09,5.59
2020-01-14 14:10:00,54.56,8.66,10.18,9.09,5.24
2020-01-14 15:10:00,0.0,0.0,0.0,8.97,5.03
2020-01-14 16:10:00,0.0,0.0,0.0,8.65,5.17
2020-01-14 17:10:00,0.0,0.0,0.0,8.44,5.38
2020-01-14 18:10:00,0.0,0.0,0.0,8.53,5.59
2020-01-14 19:10:00,0.0,0.0,0.0,8.54,5.72
2020-01-14 20:10:00,0.0,0.0,0.0,8.32,5.79
2020-01-14 21:10:00,0.0,0.0,0.0,8.09,5.79
2020-01-14 22:10:00,0.0,0.0,0.0,8.07,5.79
2020-01-14 23:10:00,0.0,0.0,0.0,8.03,5.66
2020-01-15 00:10:00,0.0,0.0,0.0,8.17,5.59
2020-01-15 01:10:00,0.0,0.0,0.0,8.29,5.52
2020-01-15 02:10:00,0.0,0.0,0.0,8.24,5.45
2020-01-15 03:10:00,0.0,0.0,0.0,8.09,5.1
2020-01-15 04:10:00,0.0,0.0,0.0,7.95,4.69
2020-01-15 05:10:00,0.0,0.0,0.0,8.05,4.69
2020-01-15 06:10:00,0.0,0.0,0.0,7.89,4.62
2020-01-15 07:10:00,0.0,0.0,0.0,7.72,4.9
2020-01-15 08:10:00,96.74,50.9,52.28,7.53,4.62
2020-01-15 09:10:00,587.91,476.23,481.47,7.85,4.55
2020-01-15 10:10:00,729.87,593.76,601.14,8.56,4.07
2020-01-15 11:10:00,746.55,582.74,590.85,9.21,4.41
2020-01-15 12:10:00,733.26,577.0,584.82,9.8,4.41
2020-01-15 13:10:00,623.52,483.59,489.83,10.09,4.69
2020-01-15 14:10:00,108.81,42.49,44.63,10.0,5.1
2020-01-15 15:10:00,0.0,0.0,0.0,9.35,4.83
2020-01-15 16:10:00,0.0,0.0,0.0,8.61,4.83
2020-01-15 17:10:00,0.0,0.0,0.0,8.28,4.97
2020-01-15 18:10:00,0.0,0.0,0.0,8.21,5.1
2020-01-15 19:10:00,0.0,0.0,0.0,8.09,4.9
2020-01-15 20:10:00,0.0,0.0,0.0,8.14,4.83
2020-01-15 21:10:00,0.0,0.0,0.0,8.25,4.9
2020-01-15 22:10:00,0.0,0.0,0.0,8.76,4.83
2020-01-15 23:10:00,0.0,0.0,0.0,9.22,4.48
2020-01-16 00:10:00,0.0,0.0,0.0,9.11,4.07
2020-01-16 01:10:00,0.0,0.0,0.0,8.9,3.59
2020-01-16 02:10:00,0.0,0.0,0.0,8.47,2.97
2020-01-16 03:10:00,0.0,0.0,0.0,7.55,2.48
2020-01-16 04:10:00,0.0,0.0,0.0,6.3,2.07
2020-01-16 05:10:00,0.0,0.0,0.0,5.38,1.86
2020-01-16 06:10:00,0.0,0.0,0.0,4.24,1.93
2020-01-16 07:10:00,0.0,0.0,0.0,4.28,1.24
2020-01-16 08:10:00,185.68,121.77,123.56,4.23,1.1
2020-01-16 09:10:00,556.57,438.37,443.52,4.83,0.9
2020-01-16 10:10:00,549.12,377.77,384.29999999999995,7.4,1.03
2020-01-16 11:10:00,440.53,256.44,262.91,9.07,1.72
2020-01-16 12:10:00,689.79,523.77,531.41,9.89,2.62
2020-01-16 13:10:00,598.85,455.03,461.21,10.16,2.69
2020-01-16 14:10:00,426.57,325.13,328.79,10.1,2.28
2020-01-16 15:10:00,6.17,0.0,0.21,9.31,1.93
2020-01-16 16:10:00,0.0,0.0,0.0,7.88,2.14
2020-01-16 17:10:00,0.0,0.0,0.0,6.89,2.21
2020-01-16 18:10:00,0.0,0.0,0.0,5.95,2.28
2020-01-16 19:10:00,0.0,0.0,0.0,4.64,2.0
2020-01-16 20:10:00,0.0,0.0,0.0,3.36,1.86
2020-01-16 21:10:00,0.0,0.0,0.0,2.45,1.86
2020-01-16 22:10:00,0.0,0.0,0.0,1.73,2.0
2020-01-16 23:10:00,0.0,0.0,0.0,1.23,2.07
2020-01-17 00:10:00,0.0,0.0,0.0,1.24,1.86
2020-01-17 01:10:00,0.0,0.0,0.0,1.34,1.72
2020-01-17 02:10:00,0.0,0.0,0.0,1.52,1.52
2020-01-17 03:10:00,0.0,0.0,0.0,1.85,1.31
2020-01-17 04:10:00,0.0,0.0,0.0,1.36,1.38
2020-01-17 05:10:00,0.0,0.0,0.0,-0.08,1.79
2020-01-17 06:10:00,0.0,0.0,0.0,-0.65,1.93
2020-01-17 07:10:00,0.0,0.0,0.0,-1.13,1.93
2020-01-17 08:10:00,169.83,108.28,110.04,-0.83,1.72
2020-01-17 09:10:00,463.07,330.18,335.01,1.37,1.24
2020-01-17 10:10:00,680.56,527.59,534.85,4.31,1.31
2020-01-17 11:10:00,803.85,663.23,671.78,5.57,2.0
2020-01-17 12:10:00,826.78,714.5,722.96,6.47,2.48
2020-01-17 13:10:00,624.92,485.24,491.63,7.11,2.48
2020-01-17 14:10:00,502.1,412.96,416.96999999999997,7.15,2.69
2020-01-17 15:10:00,8.82,0.0,0.29,6.47,3.03
2020-01-17 16:10:00,0.0,0.0,0.0,5.5,3.1
2020-01-17 17:10:00,0.0,0.0,0.0,5.27,3.17
2020-01-17 18:10:00,0.0,0.0,0.0,5.27,3.24
2020-01-17 19:10:00,0.0,0.0,0.0,5.46,3.66
2020-01-17 20:10:00,0.0,0.0,0.0,5.91,3.86
2020-01-17 21:10:00,0.0,0.0,0.0,6.42,3.93
2020-01-17 22:10:00,0.0,0.0,0.0,6.62,3.86
2020-01-17 23:10:00,0.0,0.0,0.0,6.34,3.93
2020-01-18 00:10:00,0.0,0.0,0.0,5.75,4.07
2020-01-18 01:10:00,0.0,0.0,0.0,5.28,4.21
2020-01-18 02:10:00,0.0,0.0,0.0,4.55,4.07
2020-01-18 03:10:00,0.0,0.0,0.0,4.11,3.79
2020-01-18 04:10:00,0.0,0.0,0.0,3.72,3.52
2020-01-18 05:10:00,0.0,0.0,0.0,3.44,3.24
2020-01-18 06:10:00,0.0,0.0,0.0,3.18,3.17
2020-01-18 07:10:00,0.0,0.0,0.0,2.66,2.97
2020-01-18 08:10:00,68.02,26.47,27.79,2.73,3.1
2020-01-18 09:10:00,132.36,42.08,45.07,3.45,3.31
2020-01-18 10:10:00,573.21,397.96,404.78,4.16,4.28
